osmid,name,start_lat,start_lon,end_lat,end_lon,slope_percentage,abs_slope_percentage,length,geometry
54800536,Third Avenue,40.4378864,-79.9990215,40.438218,-79.9998998,-2.199602891,2.199602891,82.976,"LINESTRING (-79.9990215 40.4378864, -79.9990866 40.43791, -79.9998273 40.4381905, -79.9998998 40.438218)"
203320232,Cherry Way,40.4378864,-79.9990215,40.4374377,-79.9992873,-1.621785977,1.621785977,54.741,"LINESTRING (-79.9990215 40.4378864, -79.9990435 40.4378485, -79.9992259 40.4375317, -79.9992873 40.4374377)"
11813721,Scorer Street,40.3751883,-79.9153096,40.3743602,-79.914148,3.583762488,3.583762488,134.765,"LINESTRING (-79.9153096 40.3751883, -79.914148 40.3743602)"
11813721,Scorer Street,40.3751883,-79.9153096,40.3755479,-79.9158156,-3.470570704,3.470570704,58.776,"LINESTRING (-79.9153096 40.3751883, -79.9155891 40.3753605, -79.9158156 40.3755479)"
11830776,Lindberg Avenue,40.3761409,-79.911572,40.375581,-79.9103427,-2.301057779,2.301057779,121.326,"LINESTRING (-79.911572 40.3761409, -79.9109384 40.3758541, -79.9103427 40.375581)"
11835611,Diller Avenue,40.3747547,-79.9126727,40.3752059,-79.9136964,1.686280512,1.686280512,100.186,"LINESTRING (-79.9126727 40.3747547, -79.9136964 40.3752059)"
11722298,Lougean Avenue,40.3738853,-79.913427,40.3752921,-79.9176074,-2.788603069,2.788603069,513.612,"LINESTRING (-79.913427 40.3738853, -79.9136589 40.3739373, -79.9138944 40.3739271, -79.9143633 40.3737779, -79.9146102 40.3738497, -79.9153362 40.3746368, -79.9154812 40.3746848, -79.9156725 40.374721, -79.9159443 40.3746649, -79.9169078 40.3742111, -79.9170791 40.3742497, -79.9172029 40.3743465, -79.9174407 40.3745999, -79.9175588 40.3747763, -79.9177317 40.3750345, -79.9177471 40.3750644, -79.9176949 40.3751913, -79.9176074 40.3752921)"
11813721,Scorer Street,40.3738853,-79.913427,40.3730184,-79.9121509,0.284343019,0.284343019,144.908,"LINESTRING (-79.913427 40.3738853, -79.9129453 40.3735613, -79.9126284 40.373342, -79.912316 40.373115, -79.9121509 40.3730184)"
11722298,Lougean Avenue,40.3752921,-79.9176074,40.3738853,-79.913427,2.788603069,2.788603069,513.612,"LINESTRING (-79.9176074 40.3752921, -79.9176949 40.3751913, -79.9177471 40.3750644, -79.9177317 40.3750345, -79.9175588 40.3747763, -79.9174407 40.3745999, -79.9172029 40.3743465, -79.9170791 40.3742497, -79.9169078 40.3742111, -79.9159443 40.3746649, -79.9156725 40.374721, -79.9154812 40.3746848, -79.9153362 40.3746368, -79.9146102 40.3738497, -79.9143633 40.3737779, -79.9138944 40.3739271, -79.9136589 40.3739373, -79.913427 40.3738853)"
11722334,Boggs Avenue,40.426869,-80.0062605,40.4263248,-80.0075722,-2.68197172,2.68197172,127.383,"LINESTRING (-80.0062605 40.426869, -80.0067648 40.4267352, -80.0075722 40.4263248)"
169669668,Wyoming Street,40.426869,-80.0062605,40.4285299,-80.0063698,-4.342194278,4.342194278,185.23,"LINESTRING (-80.0062605 40.426869, -80.0062978 40.4276069, -80.0063827 40.4280972, -80.0063698 40.4285299)"
11722334,Boggs Avenue,40.4256316,-80.0082454,40.4245962,-80.0089175,-3.452326665,3.452326665,128.421,"LINESTRING (-80.0082454 40.4256316, -80.0086328 40.4250379, -80.0089175 40.4245962)"
11722334,Boggs Avenue,40.4245962,-80.0089175,40.4242868,-80.0091166,-0.705400268,0.705400268,38.31,"LINESTRING (-80.0089175 40.4245962, -80.0091166 40.4242868)"
11722334,Boggs Avenue,40.4245962,-80.0089175,40.4256316,-80.0082454,3.452326665,3.452326665,128.421,"LINESTRING (-80.0089175 40.4245962, -80.0086328 40.4250379, -80.0082454 40.4256316)"
11805950,"['Westwood Street', 'Kramer Way']",40.4245962,-80.0089175,40.4241447,-80.005935,-3.205795079,3.205795079,289.574,"LINESTRING (-80.0089175 40.4245962, -80.0072666 40.4245277, -80.0063245 40.4244893, -80.0059587 40.4244931, -80.005935 40.4241447)"
11722334,Boggs Avenue,40.4242868,-80.0091166,40.4240399,-80.0092524,0.883217156,0.883217156,29.764,"LINESTRING (-80.0091166 40.4242868, -80.0092524 40.4240399)"
11722334,Boggs Avenue,40.4242868,-80.0091166,40.4245962,-80.0089175,0.705400268,0.705400268,38.31,"LINESTRING (-80.0091166 40.4242868, -80.0089175 40.4245962)"
11719365,"['Dewitt Street', 'Griffin Street']",40.4242868,-80.0091166,40.4218126,-80.0113054,-4.276548896,4.276548896,399.397,"LINESTRING (-80.0091166 40.4242868, -80.0095838 40.4243871, -80.0099942 40.4245117, -80.0100051 40.424494, -80.0105842 40.423554, -80.0110563 40.4225637, -80.0112441 40.4220022, -80.0113054 40.4218126)"
11722334,Boggs Avenue,40.4240399,-80.0092524,40.4234813,-80.0095546,-1.282130185,1.282130185,67.175,"LINESTRING (-80.0092524 40.4240399, -80.0095546 40.4234813)"
11722334,Boggs Avenue,40.4240399,-80.0092524,40.4242868,-80.0091166,-0.883217156,0.883217156,29.764,"LINESTRING (-80.0092524 40.4240399, -80.0091166 40.4242868)"
11824298,Smith Way,40.4240399,-80.0092524,40.4237419,-80.0059092,-4.519329622,4.519329622,285.189,"LINESTRING (-80.0092524 40.4240399, -80.0062605 40.4237398, -80.0059092 40.4237419)"
11722334,Boggs Avenue,40.4234813,-80.0095546,40.4229835,-80.0098252,-2.893848594,2.893848594,59.905,"LINESTRING (-80.0095546 40.4234813, -80.0098252 40.4229835)"
11722334,Boggs Avenue,40.4234813,-80.0095546,40.4240399,-80.0092524,1.282130185,1.282130185,67.175,"LINESTRING (-80.0095546 40.4234813, -80.0092524 40.4240399)"
11722334,Boggs Avenue,40.4229835,-80.0098252,40.4224729,-80.0101028,-4.617833252,4.617833252,61.447,"LINESTRING (-80.0098252 40.4229835, -80.0101028 40.4224729)"
11722334,Boggs Avenue,40.4229835,-80.0098252,40.4234813,-80.0095546,2.893848594,2.893848594,59.905,"LINESTRING (-80.0098252 40.4229835, -80.0095546 40.4234813)"
11722334,Boggs Avenue,40.4224729,-80.0101028,40.4229835,-80.0098252,4.617833252,4.617833252,61.447,"LINESTRING (-80.0101028 40.4224729, -80.0098252 40.4229835)"
11806772,Arion Street,40.420319,-80.0109455,40.4204675,-80.0120547,-1.16548347,1.16548347,95.363,"LINESTRING (-80.0109455 40.420319, -80.0115907 40.4204151, -80.0120547 40.4204675)"
169669669,Southern Avenue,40.4157848,-80.0130202,40.4183544,-80.0137433,4.64202005,4.64202005,303.517,"LINESTRING (-80.0130202 40.4157848, -80.0131276 40.4158298, -80.013176 40.4158756, -80.0133475 40.4164087, -80.0135728 40.416958, -80.0139134 40.4177585, -80.0139134 40.417832, -80.0137433 40.4183544)"
524664170,Boggs Avenue,40.4157848,-80.0130202,40.4155907,-80.0110744,-1.530883123,1.530883123,166.253,"LINESTRING (-80.0130202 40.4157848, -80.0129369 40.4157664, -80.0128506 40.4157527, -80.0116125 40.4156398, -80.011543 40.4156334, -80.0114264 40.4156228, -80.0112964 40.4156109, -80.011238 40.4156056, -80.0110744 40.4155907)"
11652993,"['Georgette Street', 'Pinecastle Avenue', 'Richfield Street']",40.3823999,-79.9990218,40.3818489,-80.0021364,2.103909028,2.103909028,443.027,"LINESTRING (-79.9990218 40.3823999, -80.0007807 40.3814314, -80.0017261 40.3809455, -80.0019328 40.380872, -80.0022459 40.3812488, -80.0025615 40.3816335, -80.0021364 40.3818489)"
11722386,Morton Street,40.3851344,-80.0005098,40.3844949,-80.0006646,-0.438458446,0.438458446,72.317,"LINESTRING (-80.0005098 40.3851344, -80.0005521 40.384933, -80.0006646 40.3844949)"
11722409,Lehigh Avenue,40.4571693,-79.9263386,40.4586253,-79.926253,-1.154704315,1.154704315,162.064,"LINESTRING (-79.9263386 40.4571693, -79.9263357 40.4572187, -79.9262543 40.4585784, -79.926253 40.4586253)"
11953842,Alder Street,40.4571693,-79.9263386,40.4571188,-79.9251996,1.450391042,1.450391042,96.532,"LINESTRING (-79.9263386 40.4571693, -79.9262695 40.4571664, -79.925773 40.4571457, -79.9253639 40.4571265, -79.9252873 40.4571229, -79.9251996 40.4571188)"
11953842,Alder Street,40.4571693,-79.9263386,40.4571752,-79.9268888,-1.805932278,1.805932278,46.556,"LINESTRING (-79.9263386 40.4571693, -79.92641 40.4571701, -79.9268888 40.4571752)"
11739685,Elwood Street,40.4545307,-79.9264841,40.4543337,-79.9269638,-0.560600146,0.560600146,46.122,"LINESTRING (-79.9264841 40.4545307, -79.9269638 40.4543337)"
11722409,Lehigh Avenue,40.4545307,-79.9264841,40.4571693,-79.9263386,-0.969753931,0.969753931,293.658,"LINESTRING (-79.9264841 40.4545307, -79.9264809 40.4545875, -79.9263847 40.4563293, -79.9263412 40.4571167, -79.9263386 40.4571693)"
11739685,Elwood Street,40.4545307,-79.9264841,40.4549756,-79.9253289,0.313919024,0.313919024,109.727,"LINESTRING (-79.9264841 40.4545307, -79.9259092 40.4547579, -79.9254078 40.4549604, -79.9253289 40.4549756)"
11722421,Lauder Street,40.3655192,-79.9137192,40.3663843,-79.9143555,-0.3034188,0.3034188,111.113,"LINESTRING (-79.9137192 40.3655192, -79.9140374 40.3660745, -79.9143555 40.3663843)"
11810509,Perrysville Avenue,40.4661044,-80.0116514,40.4648432,-80.0114908,-0.910953871,0.910953871,143.692,"LINESTRING (-80.0116514 40.4661044, -80.0117212 40.4659013, -80.0117426 40.4657207, -80.0117279 40.465534, -80.0114908 40.4648432)"
754761461,Wilson Avenue,40.4658453,-80.0130015,40.4647874,-80.0126659,0.473070195,0.473070195,121.011,"LINESTRING (-80.0130015 40.4658453, -80.0126659 40.4647874)"
754761461,Wilson Avenue,40.4658453,-80.0130015,40.4663925,-80.0131813,3.565018343,3.565018343,62.718,"LINESTRING (-80.0130015 40.4658453, -80.0131813 40.4663925)"
11726421,"['Oregon Street', 'Florien Street']",40.461732,-80.052488,40.4620611,-80.0538323,3.271403623,3.271403623,160.747,"LINESTRING (-80.052488 40.461732, -80.0529752 40.46161, -80.0535147 40.4614837, -80.0538323 40.4620611)"
11711760,"['Westchester Street', 'Queensbury Street']",40.4339976,-80.0446377,40.4364119,-80.0492006,-1.289461816,1.289461816,587.471,"LINESTRING (-80.0446377 40.4339976, -80.0449265 40.4345609, -80.0449145 40.43505, -80.0447269 40.4356774, -80.0447305 40.4357329, -80.0447624 40.4357656, -80.0461931 40.4361014, -80.0468237 40.4361716, -80.0492006 40.4364119)"
11722496,Coleridge Street,40.4775328,-79.9419077,40.4809978,-79.9397795,-0.127920954,0.127920954,498.339,"LINESTRING (-79.9419077 40.4775328, -79.9419264 40.4776183, -79.9422024 40.4789227, -79.9422014 40.4790651, -79.9421906 40.4791786, -79.9421427 40.4793675, -79.9420574 40.4795659, -79.941904 40.4797857, -79.9417216 40.4799715, -79.9405472 40.4809246, -79.9403778 40.4810098, -79.94022 40.4810595, -79.940018 40.481059, -79.9399055 40.4810301, -79.9397795 40.4809978)"
612251307,Coleridge Street,40.4775328,-79.9419077,40.4770366,-79.9403162,0.858893827,0.858893827,163.91,"LINESTRING (-79.9419077 40.4775328, -79.9418817 40.4774453, -79.9418647 40.4773878, -79.9417474 40.4772202, -79.9415952 40.4771255, -79.9413769 40.4770591, -79.9403162 40.4770366)"
11725514,Woodbine Street,40.4809978,-79.9397795,40.4817329,-79.9392996,-0.232712455,0.232712455,91.323,"LINESTRING (-79.9397795 40.4809978, -79.9397426 40.4810453, -79.9395321 40.4813475, -79.9393402 40.481658, -79.9392996 40.4817329)"
11725514,Woodbine Street,40.4809978,-79.9397795,40.478094,-79.9411264,2.937329341,2.937329341,363.296,"LINESTRING (-79.9397795 40.4809978, -79.9398088 40.4809524, -79.9403452 40.4801243, -79.9405739 40.4798955, -79.9408702 40.4796481, -79.9411127 40.4794572, -79.9412388 40.4793064, -79.9412978 40.4791165, -79.9412925 40.4789433, -79.9411906 40.4784822, -79.9411264 40.478094)"
1267293836,Coleridge Street,40.4806392,-79.9382456,40.4798807,-79.9352757,-0.219973281,0.219973281,265.014,"LINESTRING (-79.9382456 40.4806392, -79.9381692 40.4806267, -79.9361973 40.4801162, -79.9353353 40.4798959, -79.9352757 40.4798807)"
11816636,McCabe Street,40.4806392,-79.9382456,40.4785066,-79.939839,0.549713647,0.549713647,330.254,"LINESTRING (-79.9382456 40.4806392, -79.9382843 40.4805834, -79.9384399 40.4803584, -79.9384839 40.4802949, -79.938643 40.480158, -79.9396793 40.4796081, -79.9401546 40.4792445, -79.9402654 40.4791235, -79.9403188 40.4789825, -79.9403052 40.4788548, -79.9401765 40.4787113, -79.939937 40.4785654, -79.9399101 40.4785493, -79.939839 40.4785066)"
11836898,Somerville Street,40.4785358,-79.9340764,40.4790132,-79.9349981,-2.716047909,2.716047909,97.259,"LINESTRING (-79.9340764 40.4785358, -79.9342284 40.4786833, -79.9344368 40.4788454, -79.9347317 40.4789553, -79.9349981 40.4790132)"
612251308,Coleridge Street,40.4785358,-79.9340764,40.4798807,-79.9352757,-2.449374673,2.449374673,257.865,"LINESTRING (-79.9340764 40.4785358, -79.9340035 40.4785646, -79.9339499 40.4785859, -79.933813 40.4786822, -79.9337294 40.4787962, -79.9336782 40.4789287, -79.9337003 40.479397, -79.9337286 40.4794735, -79.9338224 40.4795316, -79.9340312 40.4795857, -79.9349571 40.479822, -79.9352098 40.4798686, -79.9352757 40.4798807)"
11722500,Coleridge Street,40.4756643,-79.9400691,40.4768233,-79.9400588,1.51292016,1.51292016,130.007,"LINESTRING (-79.9400691 40.4756643, -79.940128 40.4757732, -79.9400588 40.4768233)"
11958200,Brintell Street,40.4756643,-79.9400691,40.4778882,-79.9388031,4.341939373,4.341939373,301.726,"LINESTRING (-79.9400691 40.4756643, -79.9399475 40.4756696, -79.9393441 40.475847, -79.9392138 40.4759237, -79.9391253 40.4760298, -79.9389482 40.4774213, -79.9388031 40.4778882)"
11722500,Coleridge Street,40.4768233,-79.9400588,40.4756643,-79.9400691,-1.51292016,1.51292016,130.007,"LINESTRING (-79.9400588 40.4768233, -79.940128 40.4757732, -79.9400691 40.4756643)"
326481401,Coleridge Street,40.4768233,-79.9400588,40.4770366,-79.9403162,2.426378176,2.426378176,32.598,"LINESTRING (-79.9400588 40.4768233, -79.9401122 40.4768934, -79.9402087 40.476975, -79.9403162 40.4770366)"
11826745,Rippey Street,40.4656213,-79.925945,40.465516,-79.9256424,0.0,0.0,28.15,"LINESTRING (-79.925945 40.4656213, -79.9256424 40.465516)"
11826745,Rippey Street,40.4656213,-79.925945,40.4659096,-79.9268922,-0.696562345,0.696562345,86.367,"LINESTRING (-79.925945 40.4656213, -79.9263155 40.4657496, -79.9268922 40.4659096)"
1069859099,North Euclid Avenue,40.4656213,-79.925945,40.466643,-79.925354,0.958066464,0.958066464,124.125,"LINESTRING (-79.925945 40.4656213, -79.9257304 40.466, -79.9255415 40.4663265, -79.925417 40.4665366, -79.925354 40.466643)"
1069859099,North Euclid Avenue,40.4656213,-79.925945,40.4645959,-79.9266059,-2.290906512,2.290906512,127.003,"LINESTRING (-79.925945 40.4656213, -79.926211 40.4651903, -79.9265452 40.4646889, -79.9266059 40.4645959)"
920680131,East Liberty Boulevard,40.4667529,-79.9252889,40.4670876,-79.9262169,0.747614501,0.747614501,86.879,"LINESTRING (-79.9252889 40.4667529, -79.9262169 40.4670876)"
1069859099,North Euclid Avenue,40.4667529,-79.9252889,40.466643,-79.925354,-1.203222918,1.203222918,13.404,"LINESTRING (-79.9252889 40.4667529, -79.925354 40.466643)"
1069859099,North Euclid Avenue,40.4667529,-79.9252889,40.4677621,-79.924655,1.658183171,1.658183171,124.377,"LINESTRING (-79.9252889 40.4667529, -79.9252236 40.4668542, -79.9250387 40.4671409, -79.924655 40.4677621)"
11820361,Black Street,40.4677621,-79.924655,40.4676553,-79.9243382,-1.03128838,1.03128838,29.313,"LINESTRING (-79.924655 40.4677621, -79.9243382 40.4676553)"
1069859099,North Euclid Avenue,40.4677621,-79.924655,40.4687205,-79.9240646,1.326140707,1.326140707,117.692,"LINESTRING (-79.924655 40.4677621, -79.9240646 40.4687205)"
1069859099,North Euclid Avenue,40.4677621,-79.924655,40.4667529,-79.9252889,-1.658183171,1.658183171,124.377,"LINESTRING (-79.924655 40.4677621, -79.9250387 40.4671409, -79.9252236 40.4668542, -79.9252889 40.4667529)"
11812824,Hays Street,40.4687205,-79.9240646,40.468345,-79.9230213,2.075465513,2.075465513,97.634,"LINESTRING (-79.9240646 40.4687205, -79.9230213 40.468345)"
11812824,Hays Street,40.4687205,-79.9240646,40.4690503,-79.9250256,-2.213047477,2.213047477,89.182,"LINESTRING (-79.9240646 40.4687205, -79.9250256 40.4690503)"
1069859099,North Euclid Avenue,40.4687205,-79.9240646,40.4677621,-79.924655,-1.326140707,1.326140707,117.692,"LINESTRING (-79.9240646 40.4687205, -79.924655 40.4677621)"
1069859099,North Euclid Avenue,40.4687205,-79.9240646,40.4704037,-79.9230589,3.428619081,3.428619081,205.597,"LINESTRING (-79.9240646 40.4687205, -79.9238632 40.4690442, -79.9233677 40.4698818, -79.9230589 40.4704037)"
387461872,Stanton Avenue,40.4704037,-79.9230589,40.4700176,-79.92203,0.557025417,0.557025417,97.048,"LINESTRING (-79.9230589 40.4704037, -79.92203 40.4700176)"
387461872,Stanton Avenue,40.4704037,-79.9230589,40.4707407,-79.9240191,-3.344294116,3.344294116,89.452,"LINESTRING (-79.9230589 40.4704037, -79.9235817 40.4705847, -79.9240191 40.4707407)"
1069859099,North Euclid Avenue,40.4704037,-79.9230589,40.4710115,-79.9226881,1.263453033,1.263453033,74.515,"LINESTRING (-79.9230589 40.4704037, -79.922802 40.4708151, -79.9226881 40.4710115)"
1069859099,North Euclid Avenue,40.4704037,-79.9230589,40.4687205,-79.9240646,-3.428619081,3.428619081,205.597,"LINESTRING (-79.9230589 40.4704037, -79.9233677 40.4698818, -79.9238632 40.4690442, -79.9240646 40.4687205)"
1069859099,North Euclid Avenue,40.4717283,-79.9222532,40.4721237,-79.9220123,-0.350732023,0.350732023,48.459,"LINESTRING (-79.9222532 40.4717283, -79.9220123 40.4721237)"
1069859099,North Euclid Avenue,40.4717283,-79.9222532,40.4710115,-79.9226881,-0.357555391,0.357555391,87.785,"LINESTRING (-79.9222532 40.4717283, -79.9226881 40.4710115)"
11826814,Jackson Street,40.4717283,-79.9222532,40.4713627,-79.9211889,1.743111092,1.743111092,98.782,"LINESTRING (-79.9222532 40.4717283, -79.9217377 40.4715529, -79.9211889 40.4713627)"
11826814,Jackson Street,40.4717283,-79.9222532,40.4720226,-79.9232213,-2.359218194,2.359218194,88.191,"LINESTRING (-79.9222532 40.4717283, -79.9227339 40.4718785, -79.9232213 40.4720226)"
1069859099,North Euclid Avenue,40.4721237,-79.9220123,40.4717283,-79.9222532,0.350732023,0.350732023,48.459,"LINESTRING (-79.9220123 40.4721237, -79.9222532 40.4717283)"
11952836,Wayne Road,40.4721237,-79.9220123,40.4715389,-79.9201699,2.238196057,2.238196057,168.895,"LINESTRING (-79.9220123 40.4721237, -79.9209995 40.4717879, -79.9202654 40.4715675, -79.9201699 40.4715389)"
1069859099,North Euclid Avenue,40.4721237,-79.9220123,40.4730407,-79.9214292,1.413792972,1.413792972,113.284,"LINESTRING (-79.9220123 40.4721237, -79.9217897 40.4724923, -79.9214292 40.4730407)"
440151784,Bryant Street,40.4757373,-79.9197899,40.4761084,-79.920741,-0.727826497,0.727826497,90.413,"LINESTRING (-79.9197899 40.4757373, -79.920741 40.4761084)"
1069859099,North Euclid Avenue,40.4757373,-79.9197899,40.4741868,-79.9207494,0.438877927,0.438877927,190.558,"LINESTRING (-79.9197899 40.4757373, -79.9200388 40.4753455, -79.9207494 40.4741868)"
440151793,North Euclid Avenue,40.4782572,-79.9182772,40.4791016,-79.9177635,1.54198852,1.54198852,103.459,"LINESTRING (-79.9182772 40.4782572, -79.9177635 40.4791016)"
440151793,North Euclid Avenue,40.4782572,-79.9182772,40.4771962,-79.9189175,-1.603585029,1.603585029,129.815,"LINESTRING (-79.9182772 40.4782572, -79.9189175 40.4771962)"
11812106,Bowden Street,40.4782572,-79.9182772,40.4786039,-79.919228,-4.254141894,4.254141894,89.184,"LINESTRING (-79.9182772 40.4782572, -79.9187342 40.4784207, -79.919228 40.4786039)"
11947074,Brandon Road,40.4883593,-80.0404604,40.4882453,-80.0398281,3.192634315,3.192634315,54.954,"LINESTRING (-80.0404604 40.4883593, -80.0398281 40.4882453)"
371480692,Perrott Avenue,40.4883593,-80.0404604,40.4889999,-80.0402658,-1.624630665,1.624630665,73.108,"LINESTRING (-80.0404604 40.4883593, -80.0402658 40.4889999)"
371480692,Perrott Avenue,40.4883593,-80.0404604,40.4875771,-80.0406981,-0.149347499,0.149347499,89.27,"LINESTRING (-80.0404604 40.4883593, -80.0406744 40.4876552, -80.0406981 40.4875771)"
509272467,Brighton Road,40.4875771,-80.0406981,40.4873022,-80.0391679,4.214108827,4.214108827,132.969,"LINESTRING (-80.0406981 40.4875771, -80.0391679 40.4873022)"
371480692,Perrott Avenue,40.4875771,-80.0406981,40.4883593,-80.0404604,0.149347499,0.149347499,89.27,"LINESTRING (-80.0406981 40.4875771, -80.0406744 40.4876552, -80.0404604 40.4883593)"
11839351,Winshire Street,40.4861493,-80.0414892,40.4859359,-80.040473,-0.066818334,0.066818334,89.157,"LINESTRING (-80.0414892 40.4861493, -80.040473 40.4859359)"
11722662,Perrott Avenue,40.4861493,-80.0414892,40.4868393,-80.0411069,-0.947170073,0.947170073,83.258,"LINESTRING (-80.0414892 40.4861493, -80.041294 40.4865015, -80.0411069 40.4868393)"
11722662,Perrott Avenue,40.4853105,-80.0419539,40.4861493,-80.0414892,4.76262018,4.76262018,101.212,"LINESTRING (-80.0419539 40.4853105, -80.0414892 40.4861493)"
11755715,California Avenue,40.4853105,-80.0419539,40.4857789,-80.0426953,-0.564695418,0.564695418,81.512,"LINESTRING (-80.0419539 40.4853105, -80.0421674 40.4854454, -80.0422164 40.4854764, -80.0426953 40.4857789)"
459897557,California Avenue,40.4853105,-80.0419539,40.4843811,-80.0404678,-1.898885229,1.898885229,162.716,"LINESTRING (-80.0419539 40.4853105, -80.0415257 40.4850427, -80.0405303 40.4844202, -80.0404678 40.4843811)"
11722673,Squirrel Hill Avenue,40.4427173,-79.9340311,40.4413052,-79.9332475,-2.545357553,2.545357553,170.448,"LINESTRING (-79.9340311 40.4427173, -79.9332916 40.4413848, -79.9332812 40.441366, -79.9332475 40.4413052)"
11722673,Squirrel Hill Avenue,40.4427173,-79.9340311,40.4438338,-79.9346459,-1.686478135,1.686478135,134.619,"LINESTRING (-79.9340311 40.4427173, -79.9346205 40.4437945, -79.9346459 40.4438338)"
11822004,Maynard Street,40.4427173,-79.9340311,40.4430965,-79.9329045,3.915593197,3.915593197,104.257,"LINESTRING (-79.9340311 40.4427173, -79.9339535 40.4427434, -79.9329673 40.4430721, -79.9329045 40.4430965)"
11722673,Squirrel Hill Avenue,40.4413052,-79.9332475,40.4404022,-79.9327476,1.501585029,1.501585029,108.956,"LINESTRING (-79.9332475 40.4413052, -79.9332226 40.4412602, -79.9332089 40.4412354, -79.932789 40.4404771, -79.9327476 40.4404022)"
11722673,Squirrel Hill Avenue,40.4413052,-79.9332475,40.4427173,-79.9340311,2.545357553,2.545357553,170.448,"LINESTRING (-79.9332475 40.4413052, -79.9332812 40.441366, -79.9332916 40.4413848, -79.9340311 40.4427173)"
11823485,Plainfield Street,40.4413052,-79.9332475,40.440934,-79.9344431,-4.504350453,4.504350453,109.275,"LINESTRING (-79.9332475 40.4413052, -79.9333198 40.4412828, -79.9333481 40.441274, -79.9343651 40.4409582, -79.9344431 40.440934)"
54509012,Northumberland Street,40.4394792,-79.9322551,40.4398432,-79.9311225,4.335956481,4.335956481,104.047,"LINESTRING (-79.9322551 40.4394792, -79.9311225 40.4398432)"
11722673,Squirrel Hill Avenue,40.4394792,-79.9322551,40.4404022,-79.9327476,1.409292827,1.409292827,110.773,"LINESTRING (-79.9322551 40.4394792, -79.9322915 40.4395487, -79.9323156 40.4395937, -79.9327053 40.4403231, -79.9327476 40.4404022)"
54509012,Northumberland Street,40.4394792,-79.9322551,40.4388856,-79.9341174,-0.096345428,0.096345428,170.885,"LINESTRING (-79.9322551 40.4394792, -79.9340134 40.4389234, -79.9340313 40.4389177, -79.9341174 40.4388856)"
11812575,Sloss Street,40.3941604,-79.9895194,40.3944094,-79.9891219,4.210447132,4.210447132,43.587,"LINESTRING (-79.9895194 40.3941604, -79.9891219 40.3944094)"
11722938,North Evaline Street,40.4647606,-79.9411291,40.4655181,-79.9409642,-2.330477728,2.330477728,85.379,"LINESTRING (-79.9411291 40.4647606, -79.9411168 40.4648195, -79.94105 40.4651394, -79.9409802 40.4654473, -79.9409779 40.4654578, -79.9409642 40.4655181)"
302198441,Penn Avenue,40.4647606,-79.9411291,40.4649842,-79.9428681,-0.780145547,0.780145547,149.202,"LINESTRING (-79.9411291 40.4647606, -79.941222 40.4647725, -79.9427748 40.4649726, -79.9428681 40.4649842)"
302198441,Penn Avenue,40.4647606,-79.9411291,40.4646235,-79.9400286,2.66732448,2.66732448,94.339,"LINESTRING (-79.9411291 40.4647606, -79.9410368 40.4647491, -79.9401004 40.4646324, -79.9400286 40.4646235)"
11722938,North Evaline Street,40.4655181,-79.9409642,40.4662433,-79.9407975,-0.805001136,0.805001136,81.865,"LINESTRING (-79.9409642 40.4655181, -79.9409493 40.4655802, -79.9409467 40.4655908, -79.9408743 40.4658911, -79.9408117 40.4661783, -79.940809 40.4661908, -79.9407975 40.4662433)"
11722938,North Evaline Street,40.4655181,-79.9409642,40.4647606,-79.9411291,2.330477728,2.330477728,85.379,"LINESTRING (-79.9409642 40.4655181, -79.9409779 40.4654578, -79.9409802 40.4654473, -79.94105 40.4651394, -79.9411168 40.4648195, -79.9411291 40.4647606)"
11812187,Dearborn Street,40.4655181,-79.9409642,40.4657401,-79.942698,-2.28857451,2.28857451,148.736,"LINESTRING (-79.9409642 40.4655181, -79.9410343 40.4655271, -79.9410495 40.465529, -79.9425851 40.4657257, -79.9426074 40.4657285, -79.942698 40.4657401)"
11722938,North Evaline Street,40.4662433,-79.9407975,40.4655181,-79.9409642,0.805001136,0.805001136,81.865,"LINESTRING (-79.9407975 40.4662433, -79.940809 40.4661908, -79.9408117 40.4661783, -79.9408743 40.4658911, -79.9409467 40.4655908, -79.9409493 40.4655802, -79.9409642 40.4655181)"
11853188,Broad Street,40.4662433,-79.9407975,40.46648,-79.9425168,-2.174467849,2.174467849,147.808,"LINESTRING (-79.9407975 40.4662433, -79.9408685 40.4662531, -79.9408833 40.4662551, -79.9424139 40.4664658, -79.9424329 40.4664685, -79.9425168 40.46648)"
1323634002,Kincaid Street,40.4669706,-79.940629,40.4672078,-79.9423446,-1.092377425,1.092377425,147.508,"LINESTRING (-79.940629 40.4669706, -79.9407 40.4669804, -79.940727 40.4669842, -79.9422344 40.4671928, -79.94226 40.4671963, -79.9423446 40.4672078)"
11723342,Seitz Street,40.4362993,-79.9866827,40.4368934,-79.9896901,1.227124408,1.227124408,283.479,"LINESTRING (-79.9866827 40.4362993, -79.9867539 40.436302, -79.9884638 40.4363673, -79.9884951 40.4363685, -79.9885784 40.4363719, -79.9892037 40.4363974, -79.9892797 40.4364292, -79.989305 40.4364397, -79.9896359 40.4368295, -79.9896901 40.4368934)"
11743631,Stevenson Street,40.4362993,-79.9866827,40.4351518,-79.9867862,-3.224514091,3.224514091,127.899,"LINESTRING (-79.9866827 40.4362993, -79.9867193 40.4358435, -79.9867803 40.4352131, -79.9867862 40.4351518)"
