osmid,name,start_lat,start_lon,end_lat,end_lon,slope_percentage,abs_slope_percentage,length,geometry
54358148,,40.4499557,-80.0258899,40.4505263,-80.0268579,0.725181344,0.725181344,104.498,"LINESTRING (-80.0258899 40.4499557, -80.0261528 40.4500649, -80.0263003 40.4501358, -80.0264586 40.4502241, -80.0265907 40.4503052, -80.026698 40.4503864, -80.0268579 40.4505263)"
54507805,Beechwood Boulevard,40.428105,-79.934502,40.4268594,-79.9379862,0.084685776,0.084685776,340.742,"LINESTRING (-79.934502 40.428105, -79.9356285 40.4278588, -79.9359467 40.4277673, -79.9361935 40.4276613, -79.9364177 40.427535, -79.9373069 40.4269069, -79.9374222 40.4268383, -79.9374829 40.4268169, -79.9375145 40.4268058, -79.9376138 40.4267894, -79.9377605 40.4267938, -79.9379862 40.4268594)"
11741400,"['Secane Avenue', 'Laclede Street']",40.4228206,-80.0027957,40.4222445,-80.0037935,-0.105227275,0.105227275,150.665,"LINESTRING (-80.0027957 40.4228206, -80.0027313 40.4222774, -80.0033086 40.4222496, -80.0037935 40.4222445)"
424387689,Vinial Street,40.4581244,-79.9944331,40.4580358,-79.9942506,0.81351591,0.81351591,18.316,"LINESTRING (-79.9944331 40.4581244, -79.9942506 40.4580358)"
208898984,Washington Boulevard,40.483531,-79.9079253,40.4759327,-79.9081456,0.502902143,0.502902143,847.357,"LINESTRING (-79.9079253 40.483531, -79.9079287 40.4835107, -79.9080178 40.4830103, -79.9080366 40.4828512, -79.9080507 40.4826885, -79.9080594 40.4825457, -79.9080607 40.4823886, -79.9080547 40.4822248, -79.908044 40.4820662, -79.9080226 40.4819026, -79.9079327 40.4813512, -79.9078978 40.4811181, -79.9078696 40.4808789, -79.9078502 40.4806366, -79.9078361 40.4804035, -79.9078281 40.4801781, -79.9078274 40.4799506, -79.9078307 40.4797323, -79.9078389 40.479526, -79.9078549 40.4792719, -79.9080098 40.4774925, -79.9081456 40.4759327)"
11961196,Calistoga Place,40.4525015,-79.8736425,40.4510818,-79.8729883,-0.348964624,0.348964624,178.274,"LINESTRING (-79.8736425 40.4525015, -79.8734913 40.4524772, -79.8733826 40.4524209, -79.8732995 40.4523362, -79.8731385 40.4519227, -79.8729883 40.4510818)"
264432816,Murdoch Street,40.4329874,-79.930534,40.4327668,-79.9305501,0.717639518,0.717639518,24.837,"LINESTRING (-79.930534 40.4329874, -79.930555 40.4329418, -79.9305501 40.4327668)"
264432816,Murdoch Street,40.4327668,-79.9305501,40.4329874,-79.930534,-0.717639518,0.717639518,24.837,"LINESTRING (-79.9305501 40.4327668, -79.930555 40.4329418, -79.930534 40.4329874)"
267178657,Hobart Street,40.4322892,-79.9305035,40.4321451,-79.9316368,-0.977118916,0.977118916,97.25,"LINESTRING (-79.9305035 40.4322892, -79.9316368 40.4321451)"
54362105,,40.4655142,-80.0333362,40.4667912,-80.0345676,0.668945885,0.668945885,176.335,"LINESTRING (-80.0333362 40.4655142, -80.0335645 40.4657199, -80.0338917 40.4660811, -80.0342243 40.4663933, -80.034353 40.4665341, -80.0345676 40.4667912)"
54571648,East Busway,40.4582536,-79.9136156,40.457226,-79.9504461,-0.646549287,0.646549287,3469.935,"LINESTRING (-79.9136156 40.4582536, -79.9160546 40.4591977, -79.9162117 40.4592572, -79.9168243 40.4595014, -79.9175367 40.4597561, -79.9177546 40.4598261, -79.9182405 40.4599455, -79.9186393 40.4600028, -79.9190216 40.4600369, -79.9194386 40.4600551, -79.9197769 40.46005, -79.9202919 40.4600173, -79.9204608 40.4599954, -79.9206438 40.4599716, -79.9211931 40.4598541, -79.9220943 40.4596386, -79.9224096 40.4595584, -79.9233711 40.4593336, -79.9235698 40.4592868, -79.9272699 40.4584761, -79.929656 40.4578361, -79.9306279 40.4575114, -79.9311577 40.4573165, -79.9316835 40.4571069, -79.9321219 40.4569114, -79.932501 40.4567, -79.9326118 40.4566382, -79.9327642 40.4565504, -79.9331499 40.4563282, -79.9333884 40.4561785, -79.9336193 40.4560078, -79.9340712 40.4556153, -79.9352318 40.454658, -79.9362017 40.454142, -79.9366856 40.4539502, -79.937373 40.453768, -79.9383936 40.4535126, -79.9393892 40.4534604, -79.9402647 40.4535584, -79.9411487 40.453787, -79.9421015 40.4541135, -79.9429083 40.4544858, -79.9430619 40.4545643, -79.9438181 40.4549625, -79.944249 40.4552607, -79.9454317 40.4560793, -79.9459467 40.4563928, -79.9468651 40.4567389, -79.9474401 40.4568696, -79.9504461 40.457226)"
11807859,East Busway,40.4582536,-79.9136156,40.4573799,-79.9113378,0.484786024,0.484786024,215.819,"LINESTRING (-79.9136156 40.4582536, -79.9120232 40.457643, -79.9113378 40.4573799)"
109501089,Waterfront Drive,40.4635753,-79.9781058,40.4680609,-79.9751914,0.265361089,0.265361089,572.518,"LINESTRING (-79.9781058 40.4635753, -79.9780331 40.4635916, -79.9779777 40.4636231, -79.9779421 40.4636616, -79.9777147 40.4639442, -79.977425 40.4643041, -79.9770395 40.464783, -79.9770125 40.4648166, -79.9769105 40.4649432, -79.976428 40.4655423, -79.9764153 40.465558, -79.9762823 40.465723, -79.976205 40.465819, -79.9761437 40.4658951, -79.976099 40.4659727, -79.9760675 40.4660521, -79.9760492 40.466124, -79.9760385 40.4661966, -79.9760039 40.4664531, -79.9759848 40.4665949, -79.9759721 40.4666891, -79.9759495 40.4668588, -79.9758959 40.4672612, -79.9758876 40.4673261, -79.9758838 40.4673454, -79.9758743 40.467393, -79.975847 40.4674598, -79.9758138 40.4675178, -79.9757798 40.4675582, -79.97574 40.4675935, -79.975527 40.4677808, -79.9754905 40.467814, -79.9753663 40.4679273, -79.975323 40.4679662, -79.9752808 40.4680022, -79.9751914 40.4680609)"
109501089,Waterfront Drive,40.4635753,-79.9781058,40.4635789,-79.9782051,0.0,0.0,8.427,"LINESTRING (-79.9781058 40.4635753, -79.9781588 40.4635748, -79.9782051 40.4635789)"
109501089,Waterfront Drive,40.4680609,-79.9751914,40.4635753,-79.9781058,-0.265361089,0.265361089,572.518,"LINESTRING (-79.9751914 40.4680609, -79.9752808 40.4680022, -79.975323 40.4679662, -79.9753663 40.4679273, -79.9754905 40.467814, -79.975527 40.4677808, -79.97574 40.4675935, -79.9757798 40.4675582, -79.9758138 40.4675178, -79.975847 40.4674598, -79.9758743 40.467393, -79.9758838 40.4673454, -79.9758876 40.4673261, -79.9758959 40.4672612, -79.9759495 40.4668588, -79.9759721 40.4666891, -79.9759848 40.4665949, -79.9760039 40.4664531, -79.9760385 40.4661966, -79.9760492 40.466124, -79.9760675 40.4660521, -79.976099 40.4659727, -79.9761437 40.4658951, -79.976205 40.465819, -79.9762823 40.465723, -79.9764153 40.465558, -79.976428 40.4655423, -79.9769105 40.4649432, -79.9770125 40.4648166, -79.9770395 40.464783, -79.977425 40.4643041, -79.9777147 40.4639442, -79.9779421 40.4636616, -79.9779777 40.4636231, -79.9780331 40.4635916, -79.9781058 40.4635753)"
682763446,Hamilton Avenue,40.4520699,-79.8862581,40.4523619,-79.8875257,0.345438673,0.345438673,112.067,"LINESTRING (-79.8862581 40.4520699, -79.8864527 40.4521116, -79.8865527 40.4521349, -79.8874434 40.4523427, -79.8874614 40.4523469, -79.8875257 40.4523619)"
682763447,Mulford Street,40.4520699,-79.8862581,40.4519866,-79.8869293,-0.926491758,0.926491758,60.502,"LINESTRING (-79.8862581 40.4520699, -79.8863233 40.4520038, -79.8864868 40.4519995, -79.8869293 40.4519866)"
11716426,Letort Street,40.4797748,-80.039088,40.4799851,-80.0376923,0.20099266,0.20099266,120.666,"LINESTRING (-80.039088 40.4797748, -80.0389802 40.4797697, -80.0378852 40.4799528, -80.0376923 40.4799851)"
169733738,Valonia Street,40.4449476,-80.0351845,40.4454858,-80.0358009,0.825297159,0.825297159,79.389,"LINESTRING (-80.0351845 40.4449476, -80.0354976 40.445217, -80.0358009 40.4454858)"
348709641,Centre Avenue,40.4550504,-79.9414726,40.4541589,-79.9444362,0.767809615,0.767809615,269.77,"LINESTRING (-79.9414726 40.4550504, -79.9415567 40.4550249, -79.9424084 40.4547673, -79.942633 40.4547042, -79.9430611 40.4545643, -79.9433756 40.4544723, -79.9434396 40.4544454, -79.9435208 40.4544159, -79.9439307 40.4542919, -79.9443628 40.4541784, -79.9444362 40.4541589)"
11697576,Park Boulevard,40.393272,-79.9925149,40.3934475,-79.9912548,0.337653787,0.337653787,108.485,"LINESTRING (-79.9925149 40.393272, -79.9924521 40.3932809, -79.9919277 40.3933551, -79.9912548 40.3934475)"
122000700,Chateau Street,40.4564386,-80.0291357,40.4569056,-80.0293068,-0.866263376,0.866263376,53.946,"LINESTRING (-80.0291357 40.4564386, -80.0291572 40.4565045, -80.0292323 40.4567351, -80.0293068 40.4569056)"
11829778,Wingate Street,40.4051841,-79.9859418,40.4042914,-79.9870466,0.486816519,0.486816519,136.398,"LINESTRING (-79.9859418 40.4051841, -79.9861805 40.4049901, -79.9865161 40.4047198, -79.9870466 40.4042914)"
26321030,Meyran Avenue,40.4399943,-79.9576053,40.4405853,-79.9583384,0.623181936,0.623181936,90.377,"LINESTRING (-79.9576053 40.4399943, -79.9577363 40.4400999, -79.9578366 40.4401807, -79.95786 40.4401995, -79.957918 40.4402463, -79.9579945 40.440308, -79.9582672 40.4405279, -79.9583384 40.4405853)"
11820699,Progress Street,40.4510447,-79.995794,40.4518636,-79.9945264,-0.30723325,0.30723325,140.705,"LINESTRING (-79.995794 40.4510447, -79.9955743 40.4511846, -79.9954183 40.451284, -79.9949298 40.4516082, -79.9945264 40.4518636)"
11826703,Woodmere Drive,40.4404981,-80.080537,40.4427623,-80.0822598,-0.89057729,0.89057729,298.377,"LINESTRING (-80.080537 40.4404981, -80.080524 40.4407715, -80.0805279 40.4408517, -80.0805606 40.4409347, -80.0806192 40.4410469, -80.0807844 40.4412425, -80.0810028 40.4414674, -80.0814862 40.4419654, -80.0822598 40.4427623)"
11671780,Alverado Avenue,40.4142469,-80.0285331,40.4137823,-80.0285054,-0.744711298,0.744711298,51.714,"LINESTRING (-80.0285331 40.4142469, -80.0285054 40.4137823)"
11671780,Alverado Avenue,40.4142469,-80.0285331,40.4148187,-80.0284473,-0.467750655,0.467750655,64.761,"LINESTRING (-80.0285331 40.4142469, -80.0285546 40.414492, -80.0284994 40.4146602, -80.0284473 40.4148187)"
11951015,White Pine Place,40.4545449,-79.874212,40.4543402,-79.8747307,0.109528736,0.109528736,49.442,"LINESTRING (-79.874212 40.4545449, -79.8746097 40.4543859, -79.8747307 40.4543402)"
11853251,"['Lofink Street', 'Elbow Street']",40.4648642,-79.9813272,40.4648642,-79.9813272,0.0,0.0,161.487,"LINESTRING (-79.9813272 40.4648642, -79.9810563 40.4652417, -79.9807237 40.465105, -79.9809222 40.4647927, -79.9809612 40.4647232, -79.9813272 40.4648642)"
899192779,"['Lofink Street', 'Elbow Street']",40.4648642,-79.9813272,40.4648642,-79.9813272,0.0,0.0,161.487,"LINESTRING (-79.9813272 40.4648642, -79.9809612 40.4647232, -79.9809222 40.4647927, -79.9807237 40.465105, -79.9810563 40.4652417, -79.9813272 40.4648642)"
52304697,Penn-Lincoln Parkway East,40.4342074,-79.9953029,40.4368763,-80.0015825,0.454560214,0.454560214,614.939,"LINESTRING (-79.9953029 40.4342074, -79.9955837 40.4342497, -79.9958631 40.4343021, -79.9961375 40.434362, -79.9964138 40.434433, -79.9966767 40.4345141, -79.9969355 40.4346065, -79.997187 40.4347091, -79.997427 40.4348234, -79.9976631 40.4349495, -79.9978936 40.4350821, -79.9982262 40.4352811, -79.9988489 40.4356535, -79.9994286 40.4360003, -79.9995902 40.4360881, -79.99979 40.4361882, -79.9999798 40.4362765, -80.0001749 40.4363596, -80.0005598 40.4365103, -80.001186 40.4367456, -80.0015825 40.4368763)"
315429218,Penn Avenue,40.4481569,-79.898207,40.4478984,-79.8974266,-0.019438502,0.019438502,72.022,"LINESTRING (-79.898207 40.4481569, -79.8981757 40.4481472, -79.8977396 40.4480021, -79.8974266 40.4478984)"
11716921,Atmore Street,40.4627159,-80.0303882,40.4624338,-80.0302947,-0.547295178,0.547295178,32.35,"LINESTRING (-80.0303882 40.4627159, -80.0303433 40.4625804, -80.0303193 40.462508, -80.0302947 40.4624338)"
11672244,Morewood Place,40.4444714,-79.9419585,40.4460027,-79.9422545,0.178586959,0.178586959,261.593,"LINESTRING (-79.9419585 40.4444714, -79.9419211 40.4445317, -79.9417514 40.4448056, -79.9417183 40.4448606, -79.9415981 40.4448606, -79.9415295 40.4449782, -79.9414608 40.4451023, -79.9414448 40.4451301, -79.9411604 40.4456183, -79.941375 40.445873, -79.9416239 40.4459841, -79.9418127 40.4460037, -79.9421608 40.4460022, -79.9422545 40.4460027)"
11693463,Shelly Street,40.4228073,-79.9683012,40.4229606,-79.9687781,-0.271505798,0.271505798,44.537,"LINESTRING (-79.9683012 40.4228073, -79.968702 40.422963, -79.9687781 40.4229606)"
11831418,"['Bluebelle Street', 'Amos Way']",40.4955429,-80.0196213,40.4936866,-80.0205194,0.097923247,0.097923247,236.805,"LINESTRING (-80.0196213 40.4955429, -80.0196626 40.4954543, -80.0197769 40.495209, -80.0200195 40.4948563, -80.0201935 40.4946034, -80.0202557 40.4945176, -80.0202741 40.4944922, -80.0203257 40.4944894, -80.0203713 40.494487, -80.0205009 40.4944755, -80.0205165 40.494443, -80.0205249 40.49441, -80.0205194 40.4936866)"
11734657,"['Earlham Street', 'Ridenour Avenue']",40.4379209,-80.05799,40.4396392,-80.058746,0.615588516,0.615588516,261.958,"LINESTRING (-80.05799 40.4379209, -80.059424 40.4391594, -80.0590894 40.4393792, -80.058746 40.4396392)"
11714756,River Avenue,40.4497973,-79.9958391,40.4500197,-79.9954475,-0.809570773,0.809570773,41.347,"LINESTRING (-79.9958391 40.4497973, -79.9954475 40.4500197)"
11714756,River Avenue,40.4497973,-79.9958391,40.4490768,-79.9984221,0.39235248,0.39235248,245.059,"LINESTRING (-79.9958391 40.4497973, -79.9961422 40.4496401, -79.9963747 40.4495453, -79.9968106 40.4493676, -79.9975397 40.4490584, -79.9976538 40.4490166, -79.9976878 40.4490041, -79.9977569 40.4489788, -79.9979178 40.4489584, -79.9980573 40.4489686, -79.9982343 40.4490135, -79.9984221 40.4490768)"
11714756,River Avenue,40.4500197,-79.9954475,40.4497973,-79.9958391,0.809570773,0.809570773,41.347,"LINESTRING (-79.9954475 40.4500197, -79.9958391 40.4497973)"
328502344,River Avenue,40.4500197,-79.9954475,40.4512046,-79.9937296,0.143381235,0.143381235,196.249,"LINESTRING (-79.9954475 40.4500197, -79.9950801 40.4502524, -79.9946616 40.4505361, -79.9946518 40.4505428, -79.9945635 40.4506036, -79.9941883 40.4508707, -79.9937595 40.4511828, -79.9937296 40.4512046)"
11961763,Madison Avenue,40.4500197,-79.9954475,40.4507253,-79.9956937,0.687731338,0.687731338,81.178,"LINESTRING (-79.9954475 40.4500197, -79.9956636 40.4506382, -79.9956937 40.4507253)"
11674353,"['Ernie Street', 'Janewood Way']",40.4425749,-80.0407458,40.4430236,-80.0406604,0.089168697,0.089168697,69.89,"LINESTRING (-80.0407458 40.4425749, -80.0404144 40.44285, -80.0406604 40.4430236)"
11709500,Elgin Street,40.4784759,-79.9245459,40.4784759,-79.9245459,0.0,0.0,214.638,"LINESTRING (-79.9245459 40.4784759, -79.9246539 40.478569, -79.9247169 40.4786304, -79.9247673 40.4787003, -79.9247942 40.4787548, -79.9248095 40.4788074, -79.9248171 40.4788922, -79.9248114 40.4789362, -79.924809 40.4789444, -79.9247978 40.47898, -79.9247922 40.4790125, -79.9247988 40.4790362, -79.9248105 40.4790547, -79.9248339 40.479076, -79.9248598 40.4790892, -79.9249026 40.4791, -79.9249591 40.4791101, -79.9250278 40.4791225, -79.9250868 40.4791275, -79.9251255 40.4791244, -79.9251509 40.4791182, -79.9251733 40.4791058, -79.9251947 40.4790873, -79.9252196 40.4790509, -79.9252396 40.4790237, -79.9252565 40.4789926, -79.9252632 40.4789742, -79.9252695 40.4789526, -79.9252724 40.4789016, -79.9252685 40.4788081, -79.9252642 40.4787854, -79.9252565 40.4787641, -79.9252459 40.478745, -79.9252309 40.4787256, -79.9251938 40.4786996, -79.9251249 40.4786662, -79.9250367 40.4786343, -79.9248641 40.4785756, -79.9245459 40.4784759)"
11709500,Elgin Street,40.4784759,-79.9245459,40.4784759,-79.9245459,0.0,0.0,214.638,"LINESTRING (-79.9245459 40.4784759, -79.9248641 40.4785756, -79.9250367 40.4786343, -79.9251249 40.4786662, -79.9251938 40.4786996, -79.9252309 40.4787256, -79.9252459 40.478745, -79.9252565 40.4787641, -79.9252642 40.4787854, -79.9252685 40.4788081, -79.9252724 40.4789016, -79.9252695 40.4789526, -79.9252632 40.4789742, -79.9252565 40.4789926, -79.9252396 40.4790237, -79.9252196 40.4790509, -79.9251947 40.4790873, -79.9251733 40.4791058, -79.9251509 40.4791182, -79.9251255 40.4791244, -79.9250868 40.4791275, -79.9250278 40.4791225, -79.9249591 40.4791101, -79.9249026 40.4791, -79.9248598 40.4790892, -79.9248339 40.479076, -79.9248105 40.4790547, -79.9247988 40.4790362, -79.9247922 40.4790125, -79.9247978 40.47898, -79.924809 40.4789444, -79.9248114 40.4789362, -79.9248171 40.4788922, -79.9248095 40.4788074, -79.9247942 40.4787548, -79.9247673 40.4787003, -79.9247169 40.4786304, -79.9246539 40.478569, -79.9245459 40.4784759)"
11709500,Elgin Street,40.4784759,-79.9245459,40.4779757,-79.92329,0.059697501,0.059697501,119.96,"LINESTRING (-79.9245459 40.4784759, -79.9244075 40.4784113, -79.9242388 40.4783394, -79.9239225 40.4782228, -79.92329 40.4779757)"
396630690,,40.475764,-80.0042138,40.475407,-80.0038484,0.998517901,0.998517901,50.31,"LINESTRING (-80.0042138 40.475764, -80.0038484 40.475407)"
11831925,Oakleaf Drive,40.372588,-79.9149042,40.3736868,-79.9158486,-0.243374249,0.243374249,146.044,"LINESTRING (-79.9149042 40.372588, -79.9158486 40.3736868)"
379695208,Juniata Street,40.4573918,-80.0243284,40.4572263,-80.0251627,-0.725784979,0.725784979,72.947,"LINESTRING (-80.0243284 40.4573918, -80.0251627 40.4572263)"
54509594,North Braddock Avenue,40.4563469,-79.8898783,40.455978,-79.8900229,0.764468745,0.764468745,42.808,"LINESTRING (-79.8898783 40.4563469, -79.8899987 40.4560451, -79.8900229 40.455978)"
11831001,Middletown Road,40.4440833,-80.0558408,40.4445861,-80.0584753,-0.618095335,0.618095335,231.461,"LINESTRING (-80.0558408 40.4440833, -80.0560737 40.4441443, -80.0561941 40.4441758, -80.05661 40.4442847, -80.0569053 40.4443347, -80.0580149 40.4444339, -80.0580632 40.4444485, -80.0584753 40.4445861)"
11954153,Martera Place,40.4440833,-80.0558408,40.4449514,-80.0553661,-0.48132399,0.48132399,104.653,"LINESTRING (-80.0558408 40.4440833, -80.0558179 40.4441277, -80.0554672 40.4448069, -80.0554108 40.4448854, -80.0553661 40.4449514)"
11705449,Gazzam Street,40.4400534,-79.973178,40.4390303,-79.9722644,0.188867721,0.188867721,146.96,"LINESTRING (-79.973178 40.4400534, -79.9728173 40.4397036, -79.9728155 40.4394797, -79.9726592 40.4392337, -79.9725297 40.4391112, -79.972425 40.439054, -79.9722644 40.4390303)"
310359265,,40.46145,-79.9181776,40.4615046,-79.9174905,-0.10375389,0.10375389,58.446,"LINESTRING (-79.9181776 40.46145, -79.9176317 40.4614936, -79.9174905 40.4615046)"
